time,poa_global,poa_direct,poa_diffuse,temp_air,wind_speed
2020-02-27 08:10:00,94.44,8.85,85.59,2.06,2.97
2020-02-27 09:10:00,143.35,12.08,131.26999999999998,3.09,3.52
2020-02-27 10:10:00,85.56,0.0,85.56,3.76,4.41
2020-02-27 11:10:00,127.89,0.0,127.9,4.11,4.69
2020-02-27 12:10:00,91.73,0.0,91.74,3.81,4.76
2020-02-27 13:10:00,72.33,0.0,72.32000000000001,3.26,5.17
2020-02-27 14:10:00,41.46,0.0,41.46,2.24,5.31
2020-02-27 15:10:00,37.05,0.0,37.05,1.93,4.28
2020-02-27 16:10:00,24.7,0.0,24.7,1.66,2.9
2020-02-27 17:10:00,0.0,0.0,0.0,1.43,2.83
2020-02-27 18:10:00,0.0,0.0,0.0,1.2,2.9
2020-02-27 19:10:00,0.0,0.0,0.0,1.13,3.93
2020-02-27 20:10:00,0.0,0.0,0.0,1.09,4.62
2020-02-27 21:10:00,0.0,0.0,0.0,1.12,4.14
2020-02-27 22:10:00,0.0,0.0,0.0,1.59,5.79
2020-02-27 23:10:00,0.0,0.0,0.0,1.93,5.03
2020-02-28 00:10:00,0.0,0.0,0.0,1.91,4.62
2020-02-28 01:10:00,0.0,0.0,0.0,1.72,4.28
2020-02-28 02:10:00,0.0,0.0,0.0,1.28,3.93
2020-02-28 03:10:00,0.0,0.0,0.0,1.05,3.79
2020-02-28 04:10:00,0.0,0.0,0.0,0.71,3.66
2020-02-28 05:10:00,0.0,0.0,0.0,0.73,3.45
2020-02-28 06:10:00,0.0,0.0,0.0,0.65,3.17
2020-02-28 07:10:00,224.44,172.43,52.01,0.68,2.97
2020-02-28 08:10:00,470.21,358.13,112.07,1.9,2.9
2020-02-28 09:10:00,490.98,286.22,204.76000000000002,3.44,3.31
2020-02-28 10:10:00,766.27,545.34,220.92000000000002,4.69,4.0
2020-02-28 11:10:00,742.99,472.83,270.16999999999996,5.72,4.21
2020-02-28 12:10:00,617.44,333.1,284.34999999999997,6.19,4.07
2020-02-28 13:10:00,692.1,442.42,249.67000000000002,6.42,4.14
2020-02-28 14:10:00,391.9,181.47,210.42,6.57,4.28
2020-02-28 15:10:00,107.22,10.65,96.56,6.43,4.41
2020-02-28 16:10:00,61.11,13.36,47.75,6.05,4.28
2020-02-28 17:10:00,0.0,0.0,0.0,5.52,4.69
2020-02-28 18:10:00,0.0,0.0,0.0,5.07,5.31
2020-02-28 19:10:00,0.0,0.0,0.0,4.16,6.14
2020-02-28 20:10:00,0.0,0.0,0.0,3.73,6.28
2020-02-28 21:10:00,0.0,0.0,0.0,3.75,5.93
2020-02-28 22:10:00,0.0,0.0,0.0,4.39,5.45
2020-02-28 23:10:00,0.0,0.0,0.0,5.37,5.17
2020-02-29 00:10:00,0.0,0.0,0.0,6.39,4.97
2020-02-29 01:10:00,0.0,0.0,0.0,7.14,4.76
2020-02-29 02:10:00,0.0,0.0,0.0,7.53,4.97
2020-02-29 03:10:00,0.0,0.0,0.0,7.83,5.1
2020-02-29 04:10:00,0.0,0.0,0.0,7.94,5.03
2020-02-29 05:10:00,0.0,0.0,0.0,8.0,4.97
2020-02-29 06:10:00,0.0,0.0,0.0,7.65,4.69
2020-02-29 07:10:00,51.84,11.5,40.35,7.84,4.9
2020-02-29 08:10:00,300.02,162.79,137.23,8.42,5.45
2020-02-29 09:10:00,437.62,234.54,203.07999999999998,9.53,5.38
2020-02-29 10:10:00,202.66,22.96,179.70000000000002,10.67,6.14
2020-02-29 11:10:00,86.44,0.0,86.44,11.8,5.93
2020-02-29 12:10:00,78.5,0.0,78.5,12.88,5.93
2020-02-29 13:10:00,130.54,0.0,130.54,12.98,7.38
2020-02-29 14:10:00,150.99,11.84,139.16,12.71,8.21
2020-02-29 15:10:00,101.96,8.52,93.42999999999999,10.46,8.9
2020-02-29 16:10:00,194.57,122.91,71.67,8.8,5.66
2020-02-29 17:10:00,0.0,0.0,0.0,7.77,4.48
2020-02-29 18:10:00,0.0,0.0,0.0,6.81,4.83
2020-02-29 19:10:00,0.0,0.0,0.0,6.23,4.69
2020-02-29 20:10:00,0.0,0.0,0.0,5.96,5.03
2020-02-29 21:10:00,0.0,0.0,0.0,6.08,5.38
2020-02-29 22:10:00,0.0,0.0,0.0,5.78,5.59
2020-02-29 23:10:00,0.0,0.0,0.0,5.57,5.52
2020-03-01 00:10:00,0.0,0.0,0.0,5.42,5.38
2020-03-01 01:10:00,0.0,0.0,0.0,5.61,5.38
2020-03-01 02:10:00,0.0,0.0,0.0,5.44,5.45
2020-03-01 03:10:00,0.0,0.0,0.0,5.41,5.45
2020-03-01 04:10:00,0.0,0.0,0.0,5.48,5.45
2020-03-01 05:10:00,0.0,0.0,0.0,5.51,5.72
2020-03-01 06:10:00,0.0,0.0,0.0,5.15,5.66
2020-03-01 07:10:00,214.84,151.58,63.26,5.4,5.45
2020-03-01 08:10:00,301.25,159.77,141.48000000000002,6.08,5.52
2020-03-01 09:10:00,586.54,386.59,199.95000000000002,6.92,5.66
2020-03-01 10:10:00,714.87,471.53,243.35,7.9,6.55
2020-03-01 11:10:00,827.44,571.02,256.42,8.79,6.28
2020-03-01 12:10:00,584.18,294.58,289.59999999999997,9.68,6.9
2020-03-01 13:10:00,398.71,149.14,249.57,9.71,6.21
2020-03-01 14:10:00,374.53,163.71,210.82,9.8,5.24
2020-03-01 15:10:00,72.33,0.0,72.32000000000001,9.61,3.66
2020-03-01 16:10:00,98.54,36.2,62.35,8.75,2.69
2020-03-01 17:10:00,0.0,0.0,0.0,7.6,2.41
2020-03-01 18:10:00,0.0,0.0,0.0,6.7,2.48
2020-03-01 19:10:00,0.0,0.0,0.0,6.38,1.72
2020-03-01 20:10:00,0.0,0.0,0.0,6.1,1.03
2020-03-01 21:10:00,0.0,0.0,0.0,6.14,1.79
2020-03-01 22:10:00,0.0,0.0,0.0,5.48,3.59
2020-03-01 23:10:00,0.0,0.0,0.0,4.86,4.07
2020-03-02 00:10:00,0.0,0.0,0.0,4.8,4.28
2020-03-02 01:10:00,0.0,0.0,0.0,4.59,3.66
2020-03-02 02:10:00,0.0,0.0,0.0,4.07,3.72
2020-03-02 03:10:00,0.0,0.0,0.0,4.03,3.24
2020-03-02 04:10:00,0.0,0.0,0.0,3.73,3.17
2020-03-02 05:10:00,0.0,0.0,0.0,3.89,3.59
2020-03-02 06:10:00,0.0,0.0,0.0,3.75,3.79
2020-03-02 07:10:00,45.13,5.3,39.84,4.53,4.07
2020-03-02 08:10:00,57.33,0.0,57.33,4.91,4.21
2020-03-02 09:10:00,155.78,13.56,142.21,5.1,4.34
2020-03-02 10:10:00,408.72,161.19,247.53,5.88,3.86
2020-03-02 11:10:00,262.29,42.52,219.76999999999998,6.43,3.66
2020-03-02 12:10:00,251.28,35.1,216.18,7.4,2.97
2020-03-02 13:10:00,379.98,134.58,245.39999999999998,8.96,3.66
2020-03-02 14:10:00,147.37,9.63,137.75,9.4,3.03
2020-03-02 15:10:00,136.91,24.73,112.18,9.25,2.34
2020-03-02 16:10:00,53.94,7.51,46.42,8.47,2.41
2020-03-02 17:10:00,0.0,0.0,0.0,7.94,2.14
2020-03-02 18:10:00,0.0,0.0,0.0,7.41,1.59
2020-03-02 19:10:00,0.0,0.0,0.0,6.67,1.52
2020-03-02 20:10:00,0.0,0.0,0.0,6.43,2.07
2020-03-02 21:10:00,0.0,0.0,0.0,6.16,2.76
2020-03-02 22:10:00,0.0,0.0,0.0,5.87,3.72
2020-03-02 23:10:00,0.0,0.0,0.0,5.45,5.1
2020-03-03 00:10:00,0.0,0.0,0.0,4.96,5.45
2020-03-03 01:10:00,0.0,0.0,0.0,4.53,5.03
2020-03-03 02:10:00,0.0,0.0,0.0,4.07,4.41
2020-03-03 03:10:00,0.0,0.0,0.0,3.5,3.86
2020-03-03 04:10:00,0.0,0.0,0.0,2.94,3.38
2020-03-03 05:10:00,0.0,0.0,0.0,2.4,3.17
2020-03-03 06:10:00,0.0,0.0,0.0,1.72,3.17
2020-03-03 07:10:00,244.69,180.94,63.75,1.56,2.62
2020-03-03 08:10:00,502.7,386.18,116.52000000000001,2.77,2.69
2020-03-03 09:10:00,730.99,579.85,151.14,4.25,3.31
2020-03-03 10:10:00,364.57,120.59,243.98000000000002,5.59,4.21
2020-03-03 11:10:00,183.86,5.49,178.36999999999998,6.61,4.0
2020-03-03 12:10:00,151.71,0.0,151.70999999999998,7.35,3.59
2020-03-03 13:10:00,401.15,146.2,254.94,7.9,3.24
2020-03-03 14:10:00,194.67,28.55,166.12,8.1,3.24
2020-03-03 15:10:00,347.67,190.58,157.09,7.89,3.1
2020-03-03 16:10:00,277.51,208.83,68.68,6.28,2.62
2020-03-03 17:10:00,0.0,0.0,0.0,5.56,1.79
2020-03-03 18:10:00,0.0,0.0,0.0,4.63,1.79
2020-03-03 19:10:00,0.0,0.0,0.0,3.81,1.86
2020-03-03 20:10:00,0.0,0.0,0.0,3.05,1.93
2020-03-03 21:10:00,0.0,0.0,0.0,2.44,1.86
2020-03-03 22:10:00,0.0,0.0,0.0,2.01,2.0
2020-03-03 23:10:00,0.0,0.0,0.0,1.57,2.28
2020-03-04 00:10:00,0.0,0.0,0.0,2.19,2.34
2020-03-04 01:10:00,0.0,0.0,0.0,1.78,2.48
2020-03-04 02:10:00,0.0,0.0,0.0,2.06,2.48
2020-03-04 03:10:00,0.0,0.0,0.0,2.01,2.55
2020-03-04 04:10:00,0.0,0.0,0.0,2.57,2.76
2020-03-04 05:10:00,0.0,0.0,0.0,2.8,2.83
2020-03-04 06:10:00,0.0,0.0,0.0,2.99,2.76
2020-03-04 07:10:00,220.43,149.84,70.59,3.68,3.24
2020-03-04 08:10:00,518.66,405.65,113.00999999999999,4.42,3.79
2020-03-04 09:10:00,551.77,336.46,215.31,5.51,4.07
2020-03-04 10:10:00,928.57,778.7,149.88,6.4,3.93
2020-03-04 11:10:00,467.76,183.3,284.46,7.41,3.93
2020-03-04 12:10:00,216.46,16.32,200.15,8.14,4.0
2020-03-04 13:10:00,517.88,245.56,272.31,8.51,4.07
2020-03-04 14:10:00,541.28,317.91,223.35999999999999,8.64,3.79
2020-03-04 15:10:00,260.78,109.73,151.05,8.55,3.17
2020-03-04 16:10:00,251.46,174.37,77.09,8.12,2.48
2020-03-04 17:10:00,0.0,0.0,0.0,7.27,1.66
2020-03-04 18:10:00,0.0,0.0,0.0,5.96,2.07
2020-03-04 19:10:00,0.0,0.0,0.0,4.71,2.21
2020-03-04 20:10:00,0.0,0.0,0.0,4.13,2.28
2020-03-04 21:10:00,0.0,0.0,0.0,3.71,2.41
2020-03-04 22:10:00,0.0,0.0,0.0,3.61,2.48
2020-03-04 23:10:00,0.0,0.0,0.0,3.76,2.48
2020-03-05 00:10:00,0.0,0.0,0.0,3.98,2.69
2020-03-05 01:10:00,0.0,0.0,0.0,4.06,2.97
2020-03-05 02:10:00,0.0,0.0,0.0,4.16,3.31
2020-03-05 03:10:00,0.0,0.0,0.0,4.13,3.59
2020-03-05 04:10:00,0.0,0.0,0.0,4.02,3.66
2020-03-05 05:10:00,0.0,0.0,0.0,3.92,3.72
2020-03-05 06:10:00,0.0,0.0,0.0,3.87,3.66
2020-03-05 07:10:00,31.75,0.0,31.75,3.99,4.21
2020-03-05 08:10:00,108.02,9.92,98.10000000000001,4.4,4.07
2020-03-05 09:10:00,162.67,14.94,147.73,4.9,3.79
2020-03-05 10:10:00,144.13,1.82,142.31,5.41,4.07
2020-03-05 11:10:00,154.69,1.8,152.89,5.74,4.07
2020-03-05 12:10:00,138.48,0.0,138.48,6.38,5.52
2020-03-05 13:10:00,82.91,0.0,82.91,6.62,5.45
2020-03-05 14:10:00,40.57,0.0,40.58,6.55,4.9
2020-03-05 15:10:00,158.24,33.38,124.85,6.32,4.69
2020-03-05 16:10:00,20.29,0.0,20.28,6.0,4.83
2020-03-05 17:10:00,0.0,0.0,0.0,5.81,4.76
2020-03-05 18:10:00,0.0,0.0,0.0,5.7,4.76
2020-03-05 19:10:00,0.0,0.0,0.0,5.21,4.41
2020-03-05 20:10:00,0.0,0.0,0.0,5.28,4.28
2020-03-05 21:10:00,0.0,0.0,0.0,5.53,3.93
2020-03-05 22:10:00,0.0,0.0,0.0,6.02,3.38
2020-03-05 23:10:00,0.0,0.0,0.0,6.44,3.1
2020-03-06 00:10:00,0.0,0.0,0.0,6.72,2.9
2020-03-06 01:10:00,0.0,0.0,0.0,6.88,2.62
2020-03-06 02:10:00,0.0,0.0,0.0,6.76,1.93
2020-03-06 03:10:00,0.0,0.0,0.0,6.43,1.1
2020-03-06 04:10:00,0.0,0.0,0.0,6.32,2.14
2020-03-06 05:10:00,0.0,0.0,0.0,5.75,3.31
2020-03-06 06:10:00,0.0,0.0,0.0,5.01,3.45
2020-03-06 07:10:00,63.16,11.46,51.699999999999996,4.2,3.52
2020-03-06 08:10:00,85.19,1.95,83.24,3.6,4.76
2020-03-06 09:10:00,67.92,0.0,67.92,3.54,4.9
2020-03-06 10:10:00,67.03,0.0,67.04,3.99,6.0
2020-03-06 11:10:00,92.61,0.0,92.62,4.75,6.0
2020-03-06 12:10:00,61.74,0.0,61.739999999999995,5.43,6.0
2020-03-06 13:10:00,97.91,0.0,97.9,5.49,4.97
2020-03-06 14:10:00,41.46,0.0,41.46,5.88,4.34
2020-03-06 15:10:00,41.46,0.0,41.46,6.33,5.72
2020-03-06 16:10:00,27.34,0.0,27.35,6.31,5.45
2020-03-06 17:10:00,0.0,0.0,0.0,5.96,4.76
2020-03-06 18:10:00,0.0,0.0,0.0,5.4,4.41
2020-03-06 19:10:00,0.0,0.0,0.0,4.65,4.07
2020-03-06 20:10:00,0.0,0.0,0.0,4.22,4.0
2020-03-06 21:10:00,0.0,0.0,0.0,3.76,3.79
2020-03-06 22:10:00,0.0,0.0,0.0,3.24,3.59
2020-03-06 23:10:00,0.0,0.0,0.0,3.04,3.59
2020-03-07 00:10:00,0.0,0.0,0.0,2.8,3.59
2020-03-07 01:10:00,0.0,0.0,0.0,2.93,3.59
2020-03-07 02:10:00,0.0,0.0,0.0,3.23,3.59
2020-03-07 03:10:00,0.0,0.0,0.0,3.3,3.59
2020-03-07 04:10:00,0.0,0.0,0.0,3.31,3.31
2020-03-07 05:10:00,0.0,0.0,0.0,3.26,3.03
2020-03-07 06:10:00,0.0,0.0,0.0,2.99,2.62
2020-03-07 07:10:00,90.8,26.62,64.17,2.69,2.97
2020-03-07 08:10:00,470.27,327.94,142.32999999999998,3.4,3.52
2020-03-07 09:10:00,364.34,145.87,218.48,4.42,3.45
2020-03-07 10:10:00,194.96,12.48,182.48000000000002,5.36,3.59
2020-03-07 11:10:00,623.35,319.68,303.67,6.52,3.79
2020-03-07 12:10:00,134.95,0.0,134.95,7.07,4.0
2020-03-07 13:10:00,407.79,144.2,263.59999999999997,7.63,3.93
2020-03-07 14:10:00,290.24,83.61,206.63,8.0,3.52
2020-03-07 15:10:00,248.19,93.29,154.9,8.02,3.17
2020-03-07 16:10:00,268.66,188.25,80.42,7.78,2.14
2020-03-07 17:10:00,0.0,0.0,0.0,7.27,1.59
2020-03-07 18:10:00,0.0,0.0,0.0,6.07,2.14
2020-03-07 19:10:00,0.0,0.0,0.0,5.59,2.34
2020-03-07 20:10:00,0.0,0.0,0.0,5.79,2.76
2020-03-07 21:10:00,0.0,0.0,0.0,5.95,3.1
2020-03-07 22:10:00,0.0,0.0,0.0,6.03,3.24
2020-03-07 23:10:00,0.0,0.0,0.0,6.36,3.38
2020-03-08 00:10:00,0.0,0.0,0.0,6.34,3.38
2020-03-08 01:10:00,0.0,0.0,0.0,6.48,3.38
2020-03-08 02:10:00,0.0,0.0,0.0,5.99,3.31
2020-03-08 03:10:00,0.0,0.0,0.0,5.72,3.38
2020-03-08 04:10:00,0.0,0.0,0.0,5.47,3.66
2020-03-08 05:10:00,0.0,0.0,0.0,5.58,3.79
2020-03-08 06:10:00,0.0,0.0,0.0,5.74,3.72
2020-03-08 07:10:00,81.71,19.35,62.36,6.35,4.07
2020-03-08 08:10:00,308.05,150.93,157.10999999999999,7.47,4.21
2020-03-08 09:10:00,606.31,396.46,209.84,8.94,5.66
2020-03-08 10:10:00,629.68,358.39,271.29,9.86,6.76
2020-03-08 11:10:00,661.64,362.37,299.28000000000003,10.64,6.9
2020-03-08 12:10:00,239.32,22.75,216.57,10.9,6.83
2020-03-08 13:10:00,92.61,0.0,92.62,10.4,5.72
2020-03-08 14:10:00,88.2,0.0,88.2,9.42,4.48
2020-03-08 15:10:00,66.15,0.0,66.16,9.02,4.34
2020-03-08 16:10:00,41.46,0.0,41.46,8.5,4.41
2020-03-08 17:10:00,0.0,0.0,0.0,8.39,4.55
2020-03-08 18:10:00,0.0,0.0,0.0,8.2,4.55
2020-03-08 19:10:00,0.0,0.0,0.0,8.51,4.48
2020-03-08 20:10:00,0.0,0.0,0.0,8.39,4.41
2020-03-08 21:10:00,0.0,0.0,0.0,8.2,4.14
2020-03-08 22:10:00,0.0,0.0,0.0,8.0,3.66
2020-03-08 23:10:00,0.0,0.0,0.0,7.71,3.45
2020-03-09 00:10:00,0.0,0.0,0.0,6.88,3.24
2020-03-09 01:10:00,0.0,0.0,0.0,6.31,3.1
2020-03-09 02:10:00,0.0,0.0,0.0,5.56,2.97
2020-03-09 03:10:00,0.0,0.0,0.0,5.27,2.97
2020-03-09 04:10:00,0.0,0.0,0.0,5.34,2.97
2020-03-09 05:10:00,0.0,0.0,0.0,5.25,2.97
2020-03-09 06:10:00,0.0,0.0,0.0,5.14,3.03
2020-03-09 07:10:00,129.32,52.15,77.17,5.09,3.17
2020-03-09 08:10:00,208.68,63.13,145.56,6.04,3.79
2020-03-09 09:10:00,74.97,0.0,74.97,6.88,4.07
2020-03-09 10:10:00,177.35,5.25,172.11,7.65,4.07
2020-03-09 11:10:00,114.66,0.0,114.67,8.14,4.07
2020-03-09 12:10:00,381.54,105.82,275.72999999999996,9.11,4.34
2020-03-09 13:10:00,177.34,5.24,172.10000000000002,9.26,4.62
2020-03-09 14:10:00,140.02,3.56,136.47,9.43,4.69
2020-03-09 15:10:00,273.08,110.84,162.23000000000002,9.43,4.41
2020-03-09 16:10:00,90.15,20.52,69.63,8.93,3.59
2020-03-09 17:10:00,0.0,0.0,0.0,8.28,2.9
2020-03-09 18:10:00,0.0,0.0,0.0,7.13,2.69
2020-03-09 19:10:00,0.0,0.0,0.0,6.24,2.62
2020-03-09 20:10:00,0.0,0.0,0.0,5.68,2.69
2020-03-09 21:10:00,0.0,0.0,0.0,5.55,2.69
2020-03-09 22:10:00,0.0,0.0,0.0,5.41,2.97
2020-03-09 23:10:00,0.0,0.0,0.0,4.95,3.38
2020-03-10 00:10:00,0.0,0.0,0.0,5.42,4.07
2020-03-10 01:10:00,0.0,0.0,0.0,5.81,4.48
2020-03-10 02:10:00,0.0,0.0,0.0,5.77,4.9
2020-03-10 03:10:00,0.0,0.0,0.0,5.63,5.79
2020-03-10 04:10:00,0.0,0.0,0.0,5.33,6.34
2020-03-10 05:10:00,0.0,0.0,0.0,5.17,6.41
2020-03-10 06:10:00,0.0,0.0,0.0,5.69,6.14
2020-03-10 07:10:00,26.46,0.0,26.459999999999997,6.89,5.86
2020-03-10 08:10:00,50.28,0.0,50.28,7.82,5.72
2020-03-10 09:10:00,86.44,0.0,86.44,8.42,5.31
2020-03-10 10:10:00,82.91,0.0,82.91,8.91,5.24
2020-03-10 11:10:00,109.37,0.0,109.36999999999999,9.36,5.31
2020-03-10 12:10:00,76.74,0.0,76.74,9.98,5.45
2020-03-10 13:10:00,79.38,0.0,79.39,10.43,5.93
2020-03-10 14:10:00,91.73,0.0,91.74,10.8,6.41
2020-03-10 15:10:00,43.22,0.0,43.22,11.03,6.69
2020-03-10 16:10:00,13.23,0.0,13.229999999999999,11.21,6.76
2020-03-10 17:10:00,0.0,0.0,0.0,11.29,6.76
2020-03-10 18:10:00,0.0,0.0,0.0,11.55,6.97
2020-03-10 19:10:00,0.0,0.0,0.0,11.77,7.1
2020-03-10 20:10:00,0.0,0.0,0.0,11.72,7.1
2020-03-10 21:10:00,0.0,0.0,0.0,11.71,7.03
2020-03-10 22:10:00,0.0,0.0,0.0,11.75,6.97
2020-03-10 23:10:00,0.0,0.0,0.0,11.7,6.83
2020-03-11 00:10:00,0.0,0.0,0.0,11.71,6.69
2020-03-11 01:10:00,0.0,0.0,0.0,11.69,6.48
2020-03-11 02:10:00,0.0,0.0,0.0,11.57,6.69
2020-03-11 03:10:00,0.0,0.0,0.0,11.33,6.48
2020-03-11 04:10:00,0.0,0.0,0.0,11.14,6.07
2020-03-11 05:10:00,0.0,0.0,0.0,11.11,5.45
2020-03-11 06:10:00,0.0,0.0,0.0,11.08,5.45
2020-03-11 07:10:00,133.73,53.2,80.53,11.51,5.38
2020-03-11 08:10:00,100.36,3.6,96.76,11.53,5.72
2020-03-11 09:10:00,67.03,0.0,67.04,11.56,5.93
2020-03-11 10:10:00,59.98,0.0,59.980000000000004,11.43,5.79
2020-03-11 11:10:00,100.55,0.0,100.55,11.49,6.21
2020-03-11 12:10:00,68.8,0.0,68.79,11.38,6.07
2020-03-11 13:10:00,45.87,0.0,45.86000000000001,11.41,6.0
2020-03-11 14:10:00,58.21,0.0,58.21,11.41,5.66
2020-03-11 15:10:00,36.16,0.0,36.160000000000004,12.01,4.83
2020-03-11 16:10:00,33.52,0.0,33.51,12.09,5.1
2020-03-11 17:10:00,0.0,0.0,0.0,11.91,4.83
2020-03-11 18:10:00,0.0,0.0,0.0,11.68,4.9
2020-03-11 19:10:00,0.0,0.0,0.0,11.77,4.34
2020-03-11 20:10:00,0.0,0.0,0.0,11.41,4.76
2020-03-11 21:10:00,0.0,0.0,0.0,11.93,5.59
2020-03-11 22:10:00,0.0,0.0,0.0,12.31,6.34
2020-03-11 23:10:00,0.0,0.0,0.0,12.21,6.55
2020-03-12 00:10:00,0.0,0.0,0.0,11.91,6.62
2020-03-12 01:10:00,0.0,0.0,0.0,11.65,6.76
2020-03-12 02:10:00,0.0,0.0,0.0,11.57,6.9
2020-03-12 03:10:00,0.0,0.0,0.0,11.38,6.97
2020-03-12 04:10:00,0.0,0.0,0.0,11.17,7.1
2020-03-12 05:10:00,0.0,0.0,0.0,10.55,7.24
2020-03-12 06:10:00,0.0,0.0,0.0,9.95,7.24
2020-03-12 07:10:00,262.14,176.41,85.73,9.68,7.24
2020-03-12 08:10:00,168.29,30.13,138.15,8.74,7.52
2020-03-12 09:10:00,608.32,380.63,227.69,8.71,7.1
2020-03-12 10:10:00,807.46,557.57,249.89,9.11,7.03
2020-03-12 11:10:00,959.89,730.4,229.48,9.85,6.83
2020-03-12 12:10:00,720.78,409.1,311.68,10.03,6.41
2020-03-12 13:10:00,559.46,268.46,291.0,10.31,6.41
2020-03-12 14:10:00,806.09,674.43,131.66,10.51,6.83
2020-03-12 15:10:00,555.33,427.94,127.39,10.0,5.45
2020-03-12 16:10:00,227.53,133.19,94.35000000000001,9.25,6.14
2020-03-12 17:10:00,5.29,0.0,5.3,8.06,5.93
2020-03-12 18:10:00,0.0,0.0,0.0,7.34,5.38
2020-03-12 19:10:00,0.0,0.0,0.0,7.59,4.97
2020-03-12 20:10:00,0.0,0.0,0.0,7.06,5.17
2020-03-12 21:10:00,0.0,0.0,0.0,6.47,5.66
2020-03-12 22:10:00,0.0,0.0,0.0,5.94,5.86
2020-03-12 23:10:00,0.0,0.0,0.0,5.72,5.72
2020-03-13 00:10:00,0.0,0.0,0.0,5.47,5.52
2020-03-13 01:10:00,0.0,0.0,0.0,5.36,5.59
2020-03-13 02:10:00,0.0,0.0,0.0,5.17,5.72
2020-03-13 03:10:00,0.0,0.0,0.0,5.22,5.93
2020-03-13 04:10:00,0.0,0.0,0.0,5.15,6.14
2020-03-13 05:10:00,0.0,0.0,0.0,4.99,6.14
2020-03-13 06:10:00,2.65,0.0,2.65,4.87,6.07
2020-03-13 07:10:00,195.75,100.87,94.87,5.54,6.34
2020-03-13 08:10:00,428.98,260.23,168.75,6.17,7.03
2020-03-13 09:10:00,710.75,514.48,196.27999999999997,6.98,7.93
2020-03-13 10:10:00,469.19,183.59,285.6,7.69,7.59
2020-03-13 11:10:00,233.4,15.09,218.31,8.66,7.45
2020-03-13 12:10:00,466.4,162.6,303.8,9.31,7.38
2020-03-13 13:10:00,452.11,168.37,283.73,9.52,6.97
2020-03-13 14:10:00,457.13,212.78,244.35,9.72,6.28
2020-03-13 15:10:00,201.12,48.82,152.29999999999998,9.45,5.52
2020-03-13 16:10:00,13.23,0.0,13.229999999999999,8.86,4.34
2020-03-13 17:10:00,9.7,0.0,9.700000000000001,8.15,3.31
2020-03-13 18:10:00,0.0,0.0,0.0,6.99,2.48
2020-03-13 19:10:00,0.0,0.0,0.0,5.88,2.0
2020-03-13 20:10:00,0.0,0.0,0.0,5.3,1.86
2020-03-13 21:10:00,0.0,0.0,0.0,4.94,1.72
2020-03-13 22:10:00,0.0,0.0,0.0,4.22,1.66
2020-03-13 23:10:00,0.0,0.0,0.0,3.43,1.52
2020-03-14 00:10:00,0.0,0.0,0.0,2.65,1.31
2020-03-14 01:10:00,0.0,0.0,0.0,2.56,1.1
2020-03-14 02:10:00,0.0,0.0,0.0,2.11,1.03
2020-03-14 03:10:00,0.0,0.0,0.0,0.9,1.38
2020-03-14 04:10:00,0.0,0.0,0.0,0.39,1.59
2020-03-14 05:10:00,0.0,0.0,0.0,0.1,1.79
2020-03-14 06:10:00,7.06,0.0,7.050000000000001,0.63,1.86
2020-03-14 07:10:00,256.46,165.75,90.72,2.47,2.14
2020-03-14 08:10:00,456.06,292.62,163.44,4.8,2.69
2020-03-14 09:10:00,789.79,652.2,137.58,6.77,3.24
2020-03-14 10:10:00,865.49,644.26,221.23999999999998,8.16,3.31
2020-03-14 11:10:00,973.37,754.73,218.64,9.21,3.24
2020-03-14 12:10:00,143.77,0.0,143.77,9.94,3.52
2020-03-14 13:10:00,89.09,0.0,89.08999999999999,10.23,3.79
2020-03-14 14:10:00,55.57,0.0,55.57,10.48,4.0
2020-03-14 15:10:00,54.69,0.0,54.69,10.5,3.93
2020-03-14 16:10:00,162.14,67.13,95.01,10.03,3.31
2020-03-14 17:10:00,18.51,5.09,13.42,9.08,3.17
2020-03-14 18:10:00,0.0,0.0,0.0,8.08,3.45
2020-03-14 19:10:00,0.0,0.0,0.0,7.65,3.31
2020-03-14 20:10:00,0.0,0.0,0.0,7.58,3.59
2020-03-14 21:10:00,0.0,0.0,0.0,7.46,3.86
2020-03-14 22:10:00,0.0,0.0,0.0,7.27,4.0
2020-03-14 23:10:00,0.0,0.0,0.0,7.04,4.07
2020-03-15 00:10:00,0.0,0.0,0.0,6.79,4.07
2020-03-15 01:10:00,0.0,0.0,0.0,6.6,4.0
2020-03-15 02:10:00,0.0,0.0,0.0,6.78,3.93
2020-03-15 03:10:00,0.0,0.0,0.0,6.75,3.86
2020-03-15 04:10:00,0.0,0.0,0.0,6.7,3.79
2020-03-15 05:10:00,0.0,0.0,0.0,6.58,3.79
2020-03-15 06:10:00,2.65,0.0,2.65,6.52,3.86
2020-03-15 07:10:00,225.4,127.97,97.42,7.07,4.0
2020-03-15 08:10:00,493.08,341.07,152.01,7.95,3.66
2020-03-15 09:10:00,731.8,553.59,178.21,9.25,4.48
2020-03-15 10:10:00,774.26,516.08,258.18,10.54,4.9
2020-03-15 11:10:00,881.39,616.58,264.81,11.85,5.38
2020-03-15 12:10:00,923.21,680.84,242.37,12.89,6.21
2020-03-15 13:10:00,287.26,47.96,239.31,13.05,5.38
2020-03-15 14:10:00,607.23,376.71,230.51999999999998,13.54,5.17
2020-03-15 15:10:00,569.89,457.81,112.09,13.79,4.28
2020-03-15 16:10:00,260.9,166.68,94.22,13.75,3.79
